Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04002_001,SE_A04002_002,SE_A04002_003,SE_A04002_004,SE_A04002_005,SE_A04002_006,SE_A04002_007,SE_A04002_008,SE_A04002_009,SE_A04002_010,SE_A04002_011,SE_A04002_012,SE_A04002_013,SE_A04002_014,SE_A04002_015,SE_A04002_016,SE_A04002_017,SE_A04002_018,SE_A04002_019,SE_A04002_020,SE_A04002_021,SE_A04002_022,SE_A04002_023,SE_A04002_024,SE_A04002_025,SE_A04002_026,SE_A04002_027,SE_A04002_028,SE_A04002_029,SE_A04002_030,SE_A04002_031,PCT_SE_A04002_002,PCT_SE_A04002_003,PCT_SE_A04002_004,PCT_SE_A04002_005,PCT_SE_A04002_006,PCT_SE_A04002_007,PCT_SE_A04002_008,PCT_SE_A04002_009,PCT_SE_A04002_010,PCT_SE_A04002_011,PCT_SE_A04002_012,PCT_SE_A04002_013,PCT_SE_A04002_014,PCT_SE_A04002_015,PCT_SE_A04002_016,PCT_SE_A04002_017,PCT_SE_A04002_018,PCT_SE_A04002_019,PCT_SE_A04002_020,PCT_SE_A04002_021,PCT_SE_A04002_022,PCT_SE_A04002_023,PCT_SE_A04002_024,PCT_SE_A04002_025,PCT_SE_A04002_026,PCT_SE_A04002_027,PCT_SE_A04002_028,PCT_SE_A04002_029,PCT_SE_A04002_030,PCT_SE_A04002_031,SE_A03002_001,SE_A03002_002,SE_A03002_003,SE_A03002_020,SE_A03002_021,SE_A03002_004,SE_A03002_005,SE_A03002_006,SE_A03002_007,SE_A03002_008,SE_A03002_009,SE_A03002_010,SE_A03002_011,SE_A03002_012,SE_A03002_022,SE_A03002_023,SE_A03002_024,SE_A03002_013,SE_A03002_014,SE_A03002_015,SE_A03002_016,SE_A03002_017,SE_A03002_018,SE_A03002_019,SE_A03002_025,PCT_SE_A03002_002,PCT_SE_A03002_003,PCT_SE_A03002_020,PCT_SE_A03002_021,PCT_SE_A03002_004,PCT_SE_A03002_005,PCT_SE_A03002_006,PCT_SE_A03002_007,PCT_SE_A03002_008,PCT_SE_A03002_009,PCT_SE_A03002_010,PCT_SE_A03002_011,PCT_SE_A03002_012,PCT_SE_A03002_022,PCT_SE_A03002_023,PCT_SE_A03002_024,PCT_SE_A03002_013,PCT_SE_A03002_014,PCT_SE_A03002_015,PCT_SE_A03002_016,PCT_SE_A03002_017,PCT_SE_A03002_018,PCT_SE_A03002_019,PCT_SE_A03002_025
"06037401303","Census Tract 4013.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401303","Census Tract 4013.03",,,,2242,976,90,103,627,0,147,299,43.53,4.01,4.59,27.97,0,6.56,13.34,2242,1646,596,231,0,86,0,157,31,0,14,0,0,112,0,76,63,0,0,8,5,0,0,0,0,0,46,15,25,0,6,73.42,26.58,10.3,0,3.84,0,7,1.38,0,0.62,0,0,5,0,3.39,2.81,0,0,0.36,0.22,0,0,0,0,0,2.05,0.67,1.12,0,0.27,627,7,0,0,0,0,365,92,0,0,12,25,0,0,0,0,0,0,0,35,0,26,0,0,65,1.12,0,0,0,0,58.21,14.67,0,0,1.91,3.99,0,0,0,0,0,0,0,5.58,0,4.15,0,0,10.37
"06037401304","Census Tract 4013.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401304","Census Tract 4013.04",,,,4939,1785,188,0,1403,0,498,1065,36.14,3.81,0,28.41,0,10.08,21.56,4939,3187,1752,1139,221,54,0,28,28,0,0,0,0,0,0,103,0,0,0,25,0,0,78,0,0,0,207,105,102,0,0,64.53,35.47,23.06,4.47,1.09,0,0.57,0.57,0,0,0,0,0,0,2.09,0,0,0,0.51,0,0,1.58,0,0,0,4.19,2.13,2.07,0,0,1403,68,0,0,0,0,701,339,0,0,162,0,0,0,0,0,0,0,0,0,0,46,0,0,87,4.85,0,0,0,0,49.96,24.16,0,0,11.55,0,0,0,0,0,0,0,0,0,0,3.28,0,0,6.2
"06037401311","Census Tract 4013.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401311",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401311","Census Tract 4013.11",,,,6923,3710,300,77,471,0,1057,1308,53.59,4.33,1.11,6.8,0,15.27,18.89,6923,4026,2897,2088,52,0,0,574,0,130,0,0,0,444,0,52,14,0,0,38,0,0,0,0,0,0,131,24,29,0,78,58.15,41.85,30.16,0.75,0,0,8.29,0,1.88,0,0,0,6.41,0,0.75,0.2,0,0,0.55,0,0,0,0,0,0,1.89,0.35,0.42,0,1.13,471,0,0,0,0,0,101,153,0,39,0,18,0,0,0,0,0,0,0,0,0,0,140,0,20,0,0,0,0,0,21.44,32.48,0,8.28,0,3.82,0,0,0,0,0,0,0,0,0,0,29.72,0,4.25
"06037401312","Census Tract 4013.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401312",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401312","Census Tract 4013.12",,,,4712,2121,60,72,1019,0,661,779,45.01,1.27,1.53,21.63,0,14.03,16.53,4712,3145,1567,1161,74,20,0,98,11,55,0,32,0,0,0,157,42,0,0,15,100,0,0,0,0,0,57,12,38,0,7,66.74,33.26,24.64,1.57,0.42,0,2.08,0.23,1.17,0,0.68,0,0,0,3.33,0.89,0,0,0.32,2.12,0,0,0,0,0,1.21,0.25,0.81,0,0.15,1019,47,0,0,0,47,423,139,0,41,0,35,0,0,0,0,0,0,0,80,0,180,0,0,27,4.61,0,0,0,4.61,41.51,13.64,0,4.02,0,3.43,0,0,0,0,0,0,0,7.85,0,17.66,0,0,2.65
"06037401500","Census Tract 4015, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401500","Census Tract 4015",,,,6022,2453,280,0,566,0,888,1835,40.73,4.65,0,9.4,0,14.75,30.47,6022,2681,3341,3064,0,58,10,38,0,0,0,0,0,38,0,86,0,0,21,25,19,0,21,0,0,0,85,55,15,0,15,44.52,55.48,50.88,0,0.96,0.17,0.63,0,0,0,0,0,0.63,0,1.43,0,0,0.35,0.42,0.32,0,0.35,0,0,0,1.41,0.91,0.25,0,0.25,566,41,0,0,0,0,173,218,0,0,41,57,0,0,0,0,0,0,0,17,0,13,0,0,6,7.24,0,0,0,0,30.57,38.52,0,0,7.24,10.07,0,0,0,0,0,0,0,3,0,2.3,0,0,1.06
"06037401601","Census Tract 4016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401601","Census Tract 4016.01",,,,5428,3740,73,42,264,0,347,962,68.9,1.34,0.77,4.86,0,6.39,17.72,5428,3671,1757,1301,30,65,0,174,0,95,0,56,0,23,0,121,0,73,20,0,28,0,0,0,0,0,66,65,0,0,1,67.63,32.37,23.97,0.55,1.2,0,3.21,0,1.75,0,1.03,0,0.42,0,2.23,0,1.34,0.37,0,0.52,0,0,0,0,0,1.22,1.2,0,0,0.02,264,27,0,0,0,0,69,39,0,0,22,86,0,0,0,0,0,0,0,0,0,5,0,0,16,10.23,0,0,0,0,26.14,14.77,0,0,8.33,32.58,0,0,0,0,0,0,0,0,0,1.89,0,0,6.06
"06037401602","Census Tract 4016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401602","Census Tract 4016.02",,,,5570,3174,339,32,307,0,607,1111,56.98,6.09,0.57,5.51,0,10.9,19.95,5570,3276,2294,1807,30,68,0,235,0,0,0,219,0,16,0,154,27,0,51,0,51,0,25,0,0,0,0,0,0,0,0,58.82,41.18,32.44,0.54,1.22,0,4.22,0,0,0,3.93,0,0.29,0,2.76,0.48,0,0.92,0,0.92,0,0.45,0,0,0,0,0,0,0,0,307,0,0,0,0,0,113,40,0,0,8,0,0,26,0,0,0,0,27,16,20,6,0,0,51,0,0,0,0,0,36.81,13.03,0,0,2.61,0,0,8.47,0,0,0,0,8.79,5.21,6.51,1.95,0,0,16.61
"06037401705","Census Tract 4017.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401705",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401705","Census Tract 4017.05",,,,2784,1193,147,18,163,16,366,881,42.85,5.28,0.65,5.85,0.57,13.15,31.65,2784,1677,1107,936,0,16,0,71,0,18,0,10,0,43,0,7,0,0,0,0,0,0,0,7,0,0,77,0,22,0,55,60.24,39.76,33.62,0,0.57,0,2.55,0,0.65,0,0.36,0,1.54,0,0.25,0,0,0,0,0,0,0,0.25,0,0,2.77,0,0.79,0,1.98,163,15,0,0,0,0,62,0,0,0,25,46,0,0,0,0,0,0,0,0,0,0,0,0,15,9.2,0,0,0,0,38.04,0,0,0,15.34,28.22,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"06037401706","Census Tract 4017.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401706",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401706","Census Tract 4017.06",,,,4533,1449,135,18,693,25,1380,833,31.97,2.98,0.4,15.29,0.55,30.44,18.38,4533,2263,2270,1836,33,46,0,305,41,0,0,0,0,264,0,7,0,0,0,0,0,0,0,0,7,0,43,27,0,0,16,49.92,50.08,40.5,0.73,1.01,0,6.73,0.9,0,0,0,0,5.82,0,0.15,0,0,0,0,0,0,0,0,0.15,0,0.95,0.6,0,0,0.35,693,207,0,0,0,7,120,227,0,0,20,40,0,0,0,0,0,0,0,72,0,0,0,0,0,29.87,0,0,0,1.01,17.32,32.76,0,0,2.89,5.77,0,0,0,0,0,0,0,10.39,0,0,0,0,0
"06037401707","Census Tract 4017.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401707",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401707","Census Tract 4017.07",,,,8607,2457,470,86,1320,0,3093,1181,28.55,5.46,1,15.34,0,35.94,13.72,8607,3638,4969,4519,0,9,0,247,0,70,100,0,0,66,11,97,5,0,0,0,0,0,81,0,11,0,97,25,17,0,55,42.27,57.73,52.5,0,0.1,0,2.87,0,0.81,1.16,0,0,0.77,0.13,1.13,0.06,0,0,0,0,0,0.94,0,0.13,0,1.13,0.29,0.2,0,0.64,1320,59,0,0,0,0,500,186,0,0,10,257,0,0,0,0,0,136,0,80,0,0,0,10,82,4.47,0,0,0,0,37.88,14.09,0,0,0.76,19.47,0,0,0,0,0,10.3,0,6.06,0,0,0,0.76,6.21
"06037401801","Census Tract 4018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401801","Census Tract 4018.01",,,,4570,2299,186,3,897,0,408,777,50.31,4.07,0.07,19.63,0,8.93,17,4570,3349,1221,1050,0,25,0,9,0,6,0,0,0,3,0,37,18,0,0,0,6,0,13,0,0,0,100,0,91,0,9,73.28,26.72,22.98,0,0.55,0,0.2,0,0.13,0,0,0,0.07,0,0.81,0.39,0,0,0,0.13,0,0.28,0,0,0,2.19,0,1.99,0,0.2,897,16,0,0,0,0,221,416,0,0,49,106,0,0,0,0,0,0,0,63,8,18,0,0,0,1.78,0,0,0,0,24.64,46.38,0,0,5.46,11.82,0,0,0,0,0,0,0,7.02,0.89,2.01,0,0,0
"06037401802","Census Tract 4018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401802","Census Tract 4018.02",,,,3724,1759,258,0,374,10,30,1293,47.23,6.93,0,10.04,0.27,0.81,34.72,3724,2810,914,572,8,0,0,74,0,0,0,0,0,74,0,81,7,0,0,13,0,0,61,0,0,0,179,115,62,0,2,75.46,24.54,15.36,0.21,0,0,1.99,0,0,0,0,0,1.99,0,2.18,0.19,0,0,0.35,0,0,1.64,0,0,0,4.81,3.09,1.66,0,0.05,374,0,0,0,0,0,256,92,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.45,24.6,0,0,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037401901","Census Tract 4019.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401901","Census Tract 4019.01",,,,4095,1747,307,0,1207,5,330,499,42.66,7.5,0,29.47,0.12,8.06,12.19,4095,3290,805,455,38,11,1,84,2,16,32,0,0,22,12,103,23,0,25,11,29,0,15,0,0,0,113,14,16,0,83,80.34,19.66,11.11,0.93,0.27,0.02,2.05,0.05,0.39,0.78,0,0,0.54,0.29,2.52,0.56,0,0.61,0.27,0.71,0,0.37,0,0,0,2.76,0.34,0.39,0,2.03,1207,299,0,0,0,0,465,51,0,0,41,195,0,0,0,0,0,6,0,56,6,60,0,17,11,24.77,0,0,0,0,38.53,4.23,0,0,3.4,16.16,0,0,0,0,0,0.5,0,4.64,0.5,4.97,0,1.41,0.91
"06037401902","Census Tract 4019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037401902","Census Tract 4019.02",,,,6101,4587,218,163,386,12,311,424,75.18,3.57,2.67,6.33,0.2,5.1,6.95,6101,4800,1301,909,0,0,0,127,0,79,0,25,0,23,0,0,0,0,0,0,0,0,0,0,0,0,265,45,141,0,79,78.68,21.32,14.9,0,0,0,2.08,0,1.29,0,0.41,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.74,2.31,0,1.29,386,156,0,0,0,0,97,102,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.41,0,0,0,0,25.13,26.42,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037402001","Census Tract 4020.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402001","Census Tract 4020.01",,,,4125,1663,447,0,668,0,644,703,40.32,10.84,0,16.19,0,15.61,17.04,4125,2368,1757,1454,7,7,0,219,8,21,0,11,0,179,0,35,0,0,0,26,9,0,0,0,0,0,35,0,0,0,35,57.41,42.59,35.25,0.17,0.17,0,5.31,0.19,0.51,0,0.27,0,4.34,0,0.85,0,0,0,0.63,0.22,0,0,0,0,0,0.85,0,0,0,0.85,668,30,0,0,0,0,161,107,0,0,77,111,0,0,0,0,0,0,10,9,0,89,0,0,74,4.49,0,0,0,0,24.1,16.02,0,0,11.53,16.62,0,0,0,0,0,0,1.5,1.35,0,13.32,0,0,11.08
"06037402002","Census Tract 4020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402002","Census Tract 4020.02",,,,3935,2073,272,83,359,0,346,802,52.68,6.91,2.11,9.12,0,8.79,20.38,3935,2530,1405,993,0,0,0,107,0,2,0,27,0,78,0,155,28,0,0,0,0,0,82,0,0,45,150,0,150,0,0,64.29,35.71,25.24,0,0,0,2.72,0,0.05,0,0.69,0,1.98,0,3.94,0.71,0,0,0,0,0,2.08,0,0,1.14,3.81,0,3.81,0,0,359,100,0,0,0,0,97,76,0,0,31,24,0,0,0,0,0,0,0,0,0,31,0,0,0,27.86,0,0,0,0,27.02,21.17,0,0,8.64,6.69,0,0,0,0,0,0,0,0,0,8.64,0,0,0
"06037402101","Census Tract 4021.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402101","Census Tract 4021.01",,,,4856,701,599,257,470,0,1918,911,14.44,12.34,5.29,9.68,0,39.5,18.76,4856,1229,3627,3124,3,20,0,338,0,14,48,94,16,166,0,0,0,0,0,0,0,0,0,0,0,0,142,0,78,0,64,25.31,74.69,64.33,0.06,0.41,0,6.96,0,0.29,0.99,1.94,0.33,3.42,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,1.61,0,1.32,470,0,0,0,0,0,198,124,0,0,32,0,0,0,0,0,0,0,0,0,7,97,0,12,0,0,0,0,0,0,42.13,26.38,0,0,6.81,0,0,0,0,0,0,0,0,0,1.49,20.64,0,2.55,0
"06037402102","Census Tract 4021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402102","Census Tract 4021.02",,,,5136,1331,600,134,421,0,1964,686,25.92,11.68,2.61,8.2,0,38.24,13.36,5136,1579,3557,3039,22,0,0,367,28,211,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,129,28,0,0,101,30.74,69.26,59.17,0.43,0,0,7.15,0.55,4.11,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0.55,0,0,1.97,421,0,0,0,0,0,103,154,0,0,16,27,0,0,0,0,0,0,0,0,45,76,0,0,0,0,0,0,0,0,24.47,36.58,0,0,3.8,6.41,0,0,0,0,0,0,0,0,10.69,18.05,0,0,0
"06037402200","Census Tract 4022, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402200","Census Tract 4022",,,,7069,1742,654,48,655,8,2305,1657,24.64,9.25,0.68,9.27,0.11,32.61,23.44,7069,2532,4537,3992,22,7,0,134,0,0,42,0,0,92,0,324,126,0,92,47,0,0,59,0,0,0,58,16,0,0,42,35.82,64.18,56.47,0.31,0.1,0,1.9,0,0,0.59,0,0,1.3,0,4.58,1.78,0,1.3,0.66,0,0,0.83,0,0,0,0.82,0.23,0,0,0.59,655,0,32,0,0,9,236,132,0,0,7,58,0,0,0,0,0,0,0,11,79,53,30,8,0,0,4.89,0,0,1.37,36.03,20.15,0,0,1.07,8.85,0,0,0,0,0,0,0,1.68,12.06,8.09,4.58,1.22,0
"06037402301","Census Tract 4023.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402301","Census Tract 4023.01",,,,5468,1726,92,393,551,93,1589,1024,31.57,1.68,7.19,10.08,1.7,29.06,18.73,5468,1416,4052,3351,33,0,0,439,35,172,4,0,0,228,0,25,0,0,0,0,25,0,0,0,0,0,204,6,0,0,198,25.9,74.1,61.28,0.6,0,0,8.03,0.64,3.15,0.07,0,0,4.17,0,0.46,0,0,0,0,0.46,0,0,0,0,0,3.73,0.11,0,0,3.62,551,0,0,0,0,7,64,121,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,1.27,11.62,21.96,0,0,0,0,0,0,0,0,0,0,0,0,0,65.15,0,0,0
"06037402303","Census Tract 4023.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402303","Census Tract 4023.03",,,,3779,701,79,62,258,0,1711,968,18.55,2.09,1.64,6.83,0,45.28,25.62,3779,747,3032,2681,5,0,0,248,0,99,15,14,0,120,0,31,0,0,0,12,13,0,0,0,0,6,67,0,13,0,54,19.77,80.23,70.94,0.13,0,0,6.56,0,2.62,0.4,0.37,0,3.18,0,0.82,0,0,0,0.32,0.34,0,0,0,0,0.16,1.77,0,0.34,0,1.43,258,80,0,0,0,0,56,35,0,0,0,21,0,0,0,0,0,0,0,0,25,41,0,0,0,31.01,0,0,0,0,21.71,13.57,0,0,0,8.14,0,0,0,0,0,0,0,0,9.69,15.89,0,0,0
"06037402304","Census Tract 4023.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402304","Census Tract 4023.04",,,,3942,605,0,174,225,17,2089,832,15.35,0,4.41,5.71,0.43,52.99,21.11,3942,392,3550,3102,0,13,0,291,0,192,0,49,0,50,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,144,9.94,90.06,78.69,0,0.33,0,7.38,0,4.87,0,1.24,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,3.65,225,0,0,0,0,0,40,13,38,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,20,0,0,0,0,0,17.78,5.78,16.89,0,0,0,0,0,0,0,0,0,0,0,0,50.67,0,0,8.89
"06037402403","Census Tract 4024.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402403","Census Tract 4024.03",,,,5226,1160,187,296,437,0,2225,921,22.2,3.58,5.66,8.36,0,42.58,17.62,5226,1497,3729,3199,59,6,0,414,0,300,33,0,0,81,0,38,2,0,5,12,0,0,0,0,19,0,13,6,0,0,7,28.65,71.35,61.21,1.13,0.11,0,7.92,0,5.74,0.63,0,0,1.55,0,0.73,0.04,0,0.1,0.23,0,0,0,0,0.36,0,0.25,0.11,0,0,0.13,437,34,0,0,2,0,199,44,0,0,31,21,0,0,0,2,0,1,19,0,0,49,0,2,33,7.78,0,0,0.46,0,45.54,10.07,0,0,7.09,4.81,0,0,0,0.46,0,0.23,4.35,0,0,11.21,0,0.46,7.55
"06037402404","Census Tract 4024.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402404","Census Tract 4024.04",,,,1642,783,177,28,378,0,137,139,47.69,10.78,1.71,23.02,0,8.34,8.47,1642,1211,431,268,11,8,0,69,0,8,15,1,0,45,0,22,0,0,0,22,0,0,0,0,0,0,53,0,15,0,38,73.75,26.25,16.32,0.67,0.49,0,4.2,0,0.49,0.91,0.06,0,2.74,0,1.34,0,0,0,1.34,0,0,0,0,0,0,3.23,0,0.91,0,2.31,378,44,0,0,0,0,117,75,0,2,9,60,0,0,0,0,0,0,0,19,15,30,0,0,7,11.64,0,0,0,0,30.95,19.84,0,0.53,2.38,15.87,0,0,0,0,0,0,0,5.03,3.97,7.94,0,0,1.85
"06037402405","Census Tract 4024.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402405","Census Tract 4024.05",,,,2428,442,221,171,83,0,1228,283,18.2,9.1,7.04,3.42,0,50.58,11.66,2428,386,2042,1856,15,0,0,141,0,7,23,0,0,111,0,15,0,0,15,0,0,0,0,0,0,0,15,0,0,0,15,15.9,84.1,76.44,0.62,0,0,5.81,0,0.29,0.95,0,0,4.57,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0.62,0,0,0,0.62,83,0,0,0,0,0,19,37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,22.89,44.58,0,0,0,7.23,0,0,0,0,0,0,0,0,0,0,0,18.07,7.23
"06037402406","Census Tract 4024.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402406",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402406","Census Tract 4024.06",,,,4601,792,91,138,607,17,2341,615,17.21,1.98,3,13.19,0.37,50.88,13.37,4601,1089,3512,3156,0,0,0,247,0,36,0,0,0,211,0,63,39,0,0,0,0,0,24,0,0,0,46,0,0,0,46,23.67,76.33,68.59,0,0,0,5.37,0,0.78,0,0,0,4.59,0,1.37,0.85,0,0,0,0,0,0.52,0,0,0,1,0,0,0,1,607,0,0,0,0,0,290,171,0,12,15,64,0,0,0,0,0,0,14,0,0,14,0,27,0,0,0,0,0,0,47.78,28.17,0,1.98,2.47,10.54,0,0,0,0,0,0,2.31,0,0,2.31,0,4.45,0
"06037402501","Census Tract 4025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402501","Census Tract 4025.01",,,,4856,848,273,104,220,0,2856,555,17.46,5.62,2.14,4.53,0,58.81,11.43,4856,516,4340,3895,19,0,0,357,0,85,0,0,0,257,15,56,0,16,0,0,0,0,40,0,0,0,13,13,0,0,0,10.63,89.37,80.21,0.39,0,0,7.35,0,1.75,0,0,0,5.29,0.31,1.15,0,0.33,0,0,0,0,0.82,0,0,0,0.27,0.27,0,0,0,220,0,0,0,0,79,24,10,0,0,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.91,10.91,4.55,0,0,0.91,47.73,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037402503","Census Tract 4025.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402503","Census Tract 4025.03",,,,4330,480,193,45,856,0,2128,628,11.09,4.46,1.04,19.77,0,49.15,14.5,4330,1198,3132,2973,13,0,0,135,0,60,45,0,0,30,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,27.67,72.33,68.66,0.3,0,0,3.12,0,1.39,1.04,0,0,0.69,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,113,222,430,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13.2,25.93,50.23,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"06037402504","Census Tract 4025.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037402504","Census Tract 4025.04",,,,2295,372,171,105,389,31,951,276,16.21,7.45,4.58,16.95,1.35,41.44,12.03,2295,628,1667,1448,8,8,0,154,0,68,8,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,27.36,72.64,63.09,0.35,0.35,0,6.71,0,2.96,0.35,0.35,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,2.14,389,11,0,0,0,0,181,15,0,0,0,0,0,0,0,0,0,0,0,8,0,174,0,0,0,2.83,0,0,0,0,46.53,3.86,0,0,0,0,0,0,0,0,0,0,0,2.06,0,44.73,0,0,0
